heure;latitude;longitude;magnitude;ville;type
2018-01-19T07:58:59.641000+00:00;48.444;8.735;1.3;Horb am Neckar;quarry blast
2018-01-19T06:59:07.037000+00:00;48.427;8.701;1.3;Horb am Neckar;quarry blast
2018-01-19T06:16:14.811000+00:00;43.46;6.552;2.1;Fréjus;quarry blast
2018-01-19T05:45:11.840000+00:00;43.022;-0.23;0.7;Lourdes;quarry blast
2018-01-19T05:13:54.794000+00:00;44.515;7.29;1.0;Saluzzo;earthquake
2018-01-19T04:54:12.005000+00:00;41.834;2.928;2.3;Girona;earthquake
2018-01-19T03:32:36.184000+00:00;43.033;0.032;0.8;Tarbes;earthquake
2018-01-19T00:19:20.048000+00:00;44.459;6.67;1.4;Gap;earthquake
2018-01-19T00:02:19.775000+00:00;44.449;6.658;1.0;Gap;earthquake
2018-01-18T23:52:33.684000+00:00;44.45;6.674;1.6;Gap;earthquake
2018-01-18T21:36:03.066000+00:00;44.446;6.673;1.6;Gap;earthquake
2018-01-18T20:49:03.691000+00:00;45.408;6.392;1.5;Saint-Jean-de-Maurienne;earthquake
2018-01-18T20:44:27.176000+00:00;45.408;6.396;1.4;Saint-Jean-de-Maurienne;earthquake
2018-01-18T20:26:20.679000+00:00;44.457;6.69;1.5;Gap;earthquake
2018-01-18T19:00:36.663000+00:00;45.407;6.39;1.4;Saint-Jean-de-Maurienne;earthquake
2018-01-18T18:59:09.528000+00:00;45.384;6.422;1.1;Saint-Jean-de-Maurienne;earthquake
2018-01-18T18:57:58.694000+00:00;45.432;6.329;1.0;Saint-Jean-de-Maurienne;earthquake
2018-01-18T18:46:41.044000+00:00;45.437;6.309;1.1;Saint-Jean-de-Maurienne;earthquake
2018-01-18T18:18:38.065000+00:00;45.436;6.331;1.4;Saint-Jean-de-Maurienne;earthquake
2018-01-18T17:48:38.016000+00:00;-6.406;132.787;5.7;Ambon;None
2018-01-18T14:34:03.162000+00:00;46.272;8.131;2.3;Domodossola;earthquake
2018-01-18T14:20:44.313000+00:00;43.091;-1.534;1.7;Pamplona;quarry blast
2018-01-18T14:04:50.158000+00:00;44.461;7.27;0.8;Cuneo;earthquake
2018-01-18T12:07:59.565000+00:00;42.135;2.308;2.1;Vic;quarry blast
2018-01-18T11:47:33.400000+00:00;45.71;4.511;2.3;Mornant;quarry blast
2018-01-18T11:10:21.694000+00:00;42.819;2.924;2.0;Perpignan;quarry blast
2018-01-18T11:08:07.590000+00:00;43.413;6.895;2.2;Cannes;quarry blast
2018-01-18T11:04:27.136000+00:00;48.416;6.906;2.2;Saint-Dié-des-Vosges;quarry blast
2018-01-18T10:47:57.424000+00:00;47.534;8.193;1.9;Waldshut-Tiengen;quarry blast
2018-01-18T09:49:10.946000+00:00;44.4;7.437;1.6;Cuneo;quarry blast
2018-01-18T08:45:36.548000+00:00;45.25;5.659;2.3;Grenoble;quarry blast
2018-01-18T08:35:23.827000+00:00;43.926;7.19;1.6;Carros;quarry blast
2018-01-18T08:29:36.103000+00:00;45.446;6.301;1.5;Saint-Jean-de-Maurienne;earthquake
2018-01-18T07:54:10.752000+00:00;42.593;2.107;1.5;Encamp;earthquake
2018-01-18T07:32:53.491000+00:00;45.445;6.299;1.5;Saint-Jean-de-Maurienne;earthquake
2018-01-18T06:24:44.721000+00:00;47.091;10.042;2.6;Feldkirch;earthquake
2018-01-18T06:10:55.991000+00:00;45.401;6.375;1.5;Saint-Jean-de-Maurienne;earthquake
2018-01-18T05:40:35.754000+00:00;42.987;0.182;2.5;Tarbes;earthquake
2018-01-18T05:23:06.664000+00:00;42.739;0.598;2.2;Saint-Gaudens;earthquake
2018-01-18T04:52:55.007000+00:00;45.449;6.287;1.6;Saint-Jean-de-Maurienne;earthquake
2018-01-18T04:50:29.951000+00:00;45.43;6.329;1.8;Saint-Jean-de-Maurienne;earthquake
2018-01-18T04:39:20.222000+00:00;45.455;6.266;1.4;Saint-Jean-de-Maurienne;earthquake
2018-01-18T04:18:22+00:00;-14.962;-172.859;5.0;Apia;None
2018-01-18T04:18:00.096000+00:00;44.481;6.722;2.5;Gap;earthquake
2018-01-18T01:53:45.481000+00:00;46.062;2.695;2.6;Montluçon;earthquake
2018-01-18T01:20:49.060000+00:00;44.516;7.278;1.8;Saluzzo;earthquake
2018-01-17T23:30:39.787000+00:00;45.443;6.312;1.6;Saint-Jean-de-Maurienne;earthquake
2018-01-17T22:58:31.850000+00:00;43.061;-0.346;2.1;Pau;earthquake
2018-01-17T22:56:56.095000+00:00;-30.085;-177.727;5.9;Apia;None
2018-01-17T22:30:42.176000+00:00;45.439;6.292;1.6;Saint-Jean-de-Maurienne;earthquake
2018-01-17T21:27:35.326000+00:00;45.445;6.316;2.0;Saint-Jean-de-Maurienne;earthquake
2018-01-17T20:50:17.267000+00:00;45.443;6.304;1.9;Saint-Jean-de-Maurienne;earthquake
2018-01-17T20:11:10.100000+00:00;44.372;7.282;2.0;Cuneo;earthquake
2018-01-17T19:36:13.413000+00:00;43.839;7.867;2.3;San Remo;earthquake
2018-01-17T19:07:20.027000+00:00;47.262;10.074;4.5;Dornbirn;earthquake
2018-01-17T18:57:59.104000+00:00;53.185;161.556;4.8;Petropavlovsk-Kamchatskiy;None
2018-01-17T17:32:13.370000+00:00;48.981;8.139;1.9;Rastatt;earthquake
2018-01-17T13:56:09.923000+00:00;-17.552;168.169;5.5;Port-Vila;None
2018-01-17T13:05:45.633000+00:00;47.974;7.621;2.0;Unterkrozingen;quarry blast
2018-01-17T11:02:08.009000+00:00;47.425;6.657;1.8;Montbéliard;quarry blast
2018-01-17T10:22:22.587000+00:00;46.276;13.424;4.5;Cividale del Friuli;earthquake
2018-01-17T05:59:06.244000+00:00;26.122;121.067;5.0;Taipei;None
2018-01-17T04:12:25.459000+00:00;43.829;8.317;2.8;Imperia;earthquake
2018-01-17T02:21:30.202000+00:00;47.758;7.535;0.8;Müllheim;quarry blast
2018-01-17T02:15:28.906000+00:00;50.864;5.693;2.7;Maastricht;earthquake
2018-01-17T01:32:57.237000+00:00;42.574;1.352;0.9;Andorra la Vella;earthquake
2018-01-17T01:25:20.059000+00:00;35.161;87.101;5.0;Aral;None
2018-01-16T23:33:56.017000+00:00;42.584;2.113;2.0;Encamp;earthquake
2018-01-16T23:33:22.593000+00:00;43.065;-0.875;1.0;Billère;earthquake
2018-01-16T22:58:33.489000+00:00;45.442;6.328;1.8;Saint-Jean-de-Maurienne;earthquake
2018-01-16T19:45:36.903000+00:00;44.584;7.263;1.5;Saluzzo;earthquake
2018-01-16T18:34:04.017000+00:00;45.967;7.535;2.3;Aosta;earthquake
2018-01-16T18:13:21.352000+00:00;48.332;6.647;2.4;Épinal;earthquake
2018-01-16T16:16:01.001000+00:00;46.299;6.401;2.1;Thonon-les-Bains;quarry blast
2018-01-16T13:33:50.273000+00:00;45.414;6.368;1.6;Saint-Jean-de-Maurienne;earthquake
2018-01-16T13:15:08.962000+00:00;45.444;6.289;1.5;Saint-Jean-de-Maurienne;earthquake
2018-01-16T13:12:53.993000+00:00;45.445;6.284;1.7;Saint-Jean-de-Maurienne;earthquake
2018-01-16T13:08:28.844000+00:00;45.443;6.31;1.6;Saint-Jean-de-Maurienne;earthquake
2018-01-16T13:08:18.004000+00:00;45.42;6.335;1.9;Saint-Jean-de-Maurienne;earthquake
2018-01-16T13:01:59.580000+00:00;-4.477;143.954;5.8;Jayapura;None
2018-01-16T12:43:31.534000+00:00;48.152;8.801;2.3;Balingen;quarry blast
2018-01-16T10:15:07.803000+00:00;45.999;3.073;2.4;Riom;quarry blast
2018-01-16T08:52:15.347000+00:00;44.36;7.305;1.7;Cuneo;earthquake
2018-01-16T08:38:19.015000+00:00;45.355;6.435;1.4;Saint-Jean-de-Maurienne;earthquake
2018-01-16T08:24:06.816000+00:00;12.38;-89.695;4.7;Santa Tecla;None
2018-01-16T08:21:21.359000+00:00;43.21;5.963;2.1;Toulon;quarry blast
2018-01-16T07:48:51.819000+00:00;45.409;6.339;1.8;Saint-Jean-de-Maurienne;earthquake
2018-01-16T04:46:53.266000+00:00;45.409;6.378;1.5;Saint-Jean-de-Maurienne;earthquake
2018-01-16T03:37:55.194000+00:00;49.043;8.235;1.9;Karlsruhe;earthquake
2018-01-16T03:23:41.552000+00:00;49.064;8.224;2.5;Rheinstetten;earthquake
2018-01-16T01:53:04.082000+00:00;45.436;6.321;1.5;Saint-Jean-de-Maurienne;earthquake
2018-01-16T00:45:43.570000+00:00;44.478;7.0;1.3;Busca;earthquake
2018-01-16T00:36:56.125000+00:00;45.11;5.862;1.9;Grenoble;earthquake
2018-01-16T00:15:51.684000+00:00;46.276;7.39;1.8;Sion;earthquake
2018-01-16T00:14:16.543000+00:00;44.506;6.387;2.2;Gap;earthquake
2018-01-15T23:38:46.947000+00:00;43.032;0.066;1.8;Tarbes;earthquake
2018-01-15T14:53:27.717000+00:00;48.71;10.073;2.7;Aalen;quarry blast
2018-01-15T13:58:37.185000+00:00;45.413;6.368;1.5;Saint-Jean-de-Maurienne;earthquake
2018-01-15T13:49:07.864000+00:00;48.282;8.097;2.0;Gengenbach;quarry blast
2018-01-15T11:51:41.003000+00:00;38.957;-7.924;4.9;Évora;earthquake
2018-01-15T11:43:09.492000+00:00;45.018;6.987;1.7;Giaveno;earthquake
2018-01-15T11:37:09.113000+00:00;43.994;7.942;1.6;San Remo;earthquake
2018-01-15T11:20:58.201000+00:00;44.408;6.762;0.9;Gap;earthquake
2018-01-15T11:20:23.773000+00:00;44.138;8.094;1.8;Albenga;quarry blast
2018-01-15T11:11:00.713000+00:00;43.691;6.978;1.9;Grasse;quarry blast
2018-01-15T10:39:25.113000+00:00;45.875;7.02;1.5;Aosta;earthquake
2018-01-15T10:38:36.953000+00:00;46.603;4.789;2.4;Chalon-sur-Saône;quarry blast
2018-01-15T10:25:13.162000+00:00;46.052;7.948;2.0;Domodossola;earthquake
2018-01-15T10:14:19.956000+00:00;45.873;7.012;1.7;Aosta;earthquake
2018-01-15T09:01:19.982000+00:00;45.297;5.474;2.0;Voiron;quarry blast
2018-01-15T08:58:18.576000+00:00;45.95;7.512;2.3;Aosta;earthquake
2018-01-15T08:18:29.196000+00:00;-15.564;-178.663;4.8;Apia;None
2018-01-15T03:25:37.255000+00:00;45.387;6.406;1.1;Saint-Jean-de-Maurienne;earthquake
2018-01-15T01:08:36.831000+00:00;44.744;6.633;1.3;Gap;earthquake
2018-01-15T00:24:39.621000+00:00;44.177;6.712;1.6;Grasse;earthquake
2018-01-14T23:46:09.030000+00:00;43.047;-0.898;2.1;Billère;earthquake
2018-01-14T23:44:27.124000+00:00;45.428;6.365;1.5;Saint-Jean-de-Maurienne;earthquake
2018-01-14T23:26:16.620000+00:00;44.506;6.99;1.7;Busca;earthquake
2018-01-14T22:57:14.816000+00:00;46.317;7.49;2.6;Sion;earthquake
2018-01-14T22:26:17.864000+00:00;45.863;7.002;1.9;Aosta;earthquake
2018-01-14T22:14:52.506000+00:00;45.402;6.367;1.3;Saint-Jean-de-Maurienne;earthquake
2018-01-14T22:02:14.240000+00:00;44.742;6.646;1.9;Gap;earthquake
2018-01-14T21:55:36.118000+00:00;44.753;6.677;2.3;Briançon;earthquake
2018-01-14T21:54:30.749000+00:00;-4.638;144.811;5.5;Lae;None
2018-01-14T19:41:57.992000+00:00;25.652;123.742;5.2;Taipei;None
2018-01-14T19:11:36.171000+00:00;45.436;6.322;1.6;Saint-Jean-de-Maurienne;earthquake
2018-01-14T17:15:00.691000+00:00;45.438;6.318;1.4;Saint-Jean-de-Maurienne;earthquake
2018-01-14T16:58:41.544000+00:00;45.443;6.261;1.0;Saint-Jean-de-Maurienne;earthquake
2018-01-14T15:49:22.365000+00:00;15.174;122.508;5.3;Dinahican;None
2018-01-14T15:48:10.378000+00:00;12.444;92.225;4.9;Rangoon;None
2018-01-14T15:20:26.643000+00:00;13.67;120.737;5.1;Calatagan;None
2018-01-14T15:00:40.726000+00:00;45.434;6.273;1.2;Saint-Jean-de-Maurienne;earthquake
2018-01-14T12:15:23.139000+00:00;45.406;6.39;1.1;Saint-Jean-de-Maurienne;earthquake
2018-01-14T11:44:13.961000+00:00;45.471;6.239;1.1;Saint-Jean-de-Maurienne;earthquake
2018-01-14T11:40:30.379000+00:00;44.947;6.568;1.5;Briançon;earthquake
2018-01-14T10:45:25.367000+00:00;45.459;6.265;1.7;Saint-Jean-de-Maurienne;earthquake
2018-01-14T10:18:37.098000+00:00;44.736;6.613;2.3;Gap;earthquake
2018-01-14T09:18:42.968000+00:00;-15.614;-74.55;6.9;Ica;None
2018-01-14T09:18:22.087000+00:00;46.13;7.458;1.8;Sion;earthquake
2018-01-14T09:07:27.779000+00:00;41.704;143.605;4.9;Hachinohe;None
2018-01-14T07:21:04.053000+00:00;42.642;0.27;1.9;Lourdes;earthquake
2018-01-14T07:15:06.589000+00:00;42.61;0.434;1.3;Barbastro;earthquake
2018-01-14T06:56:27.863000+00:00;45.43;6.32;1.2;Saint-Jean-de-Maurienne;earthquake
2018-01-14T04:36:30.420000+00:00;44.543;6.802;0.9;Briançon;earthquake
2018-01-14T03:33:09.062000+00:00;44.485;6.687;0.6;Gap;earthquake
2018-01-14T01:02:03.001000+00:00;45.43;6.332;1.4;Saint-Jean-de-Maurienne;earthquake
2018-01-13T23:25:24.561000+00:00;44.385;6.861;0.9;Borgo San Dalmazzo;earthquake
2018-01-13T23:10:24.004000+00:00;44.442;7.434;0.6;Cuneo;earthquake
2018-01-13T23:00:47.597000+00:00;45.435;6.302;1.4;Saint-Jean-de-Maurienne;earthquake
2018-01-13T22:39:15.404000+00:00;46.14;7.72;1.5;Sierre;earthquake
2018-01-13T22:39:10.301000+00:00;45.437;6.311;1.1;Saint-Jean-de-Maurienne;earthquake
2018-01-13T22:08:52.096000+00:00;45.45;6.263;1.5;Saint-Jean-de-Maurienne;earthquake
2018-01-13T21:40:07.206000+00:00;45.439;6.316;1.4;Saint-Jean-de-Maurienne;earthquake
2018-01-13T21:27:18.296000+00:00;45.428;6.337;1.5;Saint-Jean-de-Maurienne;earthquake
2018-01-13T21:24:19.388000+00:00;45.419;6.387;1.5;Saint-Jean-de-Maurienne;earthquake
2018-01-13T21:09:21.896000+00:00;45.406;6.393;1.2;Saint-Jean-de-Maurienne;earthquake
2018-01-13T21:03:15.762000+00:00;44.345;6.614;1.2;Gap;earthquake
2018-01-13T20:58:41.166000+00:00;-5.407;143.661;4.9;Lae;None
2018-01-13T20:49:39.849000+00:00;45.405;6.391;1.2;Saint-Jean-de-Maurienne;earthquake
2018-01-13T19:36:56.010000+00:00;48.123;-5.477;3.5;Plouzané;earthquake
2018-01-13T19:04:05.179000+00:00;46.267;7.298;1.4;Sion;earthquake
2018-01-13T13:00:31.073000+00:00;45.429;6.332;1.1;Saint-Jean-de-Maurienne;earthquake
2018-01-13T12:56:38.911000+00:00;43.093;-0.11;1.1;Tarbes;earthquake
2018-01-13T12:32:06.231000+00:00;50.089;7.847;2.6;Bingen am Rhein;earthquake
2018-01-13T11:49:42.131000+00:00;45.438;6.326;1.6;Saint-Jean-de-Maurienne;earthquake
2018-01-13T11:24:37.561000+00:00;-11.079;162.913;5.4;Honiara;None
2018-01-13T11:19:26.527000+00:00;45.41;6.392;1.4;Saint-Jean-de-Maurienne;earthquake
2018-01-13T06:42:33.762000+00:00;50.096;7.797;2.4;Bingen am Rhein;earthquake
2018-01-13T06:29:59.165000+00:00;45.445;6.298;1.6;Saint-Jean-de-Maurienne;earthquake
2018-01-13T05:15:01.272000+00:00;45.45;6.281;1.5;Saint-Jean-de-Maurienne;earthquake
2018-01-13T05:12:16.353000+00:00;45.454;6.261;1.5;Saint-Jean-de-Maurienne;earthquake
2018-01-13T04:56:17.818000+00:00;44.14;7.211;2.2;Borgo San Dalmazzo;earthquake
2018-01-13T04:38:47.093000+00:00;50.078;7.943;2.4;Bingen am Rhein;earthquake
2018-01-13T01:57:04.052000+00:00;45.857;7.005;1.2;Aosta;earthquake
2018-01-12T22:59:57.280000+00:00;45.454;6.26;1.5;Saint-Jean-de-Maurienne;earthquake
2018-01-12T21:28:44.504000+00:00;45.424;6.331;1.5;Saint-Jean-de-Maurienne;earthquake
2018-01-12T19:32:17.116000+00:00;44.995;6.629;0.9;Briançon;earthquake
2018-01-12T18:39:27.096000+00:00;45.408;6.364;1.5;Saint-Jean-de-Maurienne;earthquake
2018-01-12T17:53:01.467000+00:00;45.406;6.39;1.3;Saint-Jean-de-Maurienne;earthquake
2018-01-12T17:33:09.214000+00:00;45.391;6.415;1.2;Saint-Jean-de-Maurienne;earthquake
2018-01-12T17:20:44.492000+00:00;45.43;6.313;1.7;Saint-Jean-de-Maurienne;earthquake
2018-01-12T15:23:57.083000+00:00;18.307;96.271;4.9;Bago;None
2018-01-12T14:52:15.024000+00:00;42.569;9.58;3.1;Bastia;earthquake
2018-01-12T13:51:56.652000+00:00;45.442;6.267;1.3;Saint-Jean-de-Maurienne;earthquake
2018-01-12T13:51:00.729000+00:00;48.411;8.681;1.9;Horb am Neckar;quarry blast
2018-01-12T13:39:30.517000+00:00;44.353;6.782;0.9;Digne-les-Bains;earthquake
2018-01-12T12:59:49.855000+00:00;-16.175;-174.326;5.4;Apia;None
2018-01-12T11:55:30.823000+00:00;44.442;8.454;2.0;Savona;quarry blast
2018-01-12T11:51:39.583000+00:00;43.526;6.563;2.0;Fréjus;quarry blast
2018-01-12T11:49:03.034000+00:00;48.587;8.192;1.7;Bühl;quarry blast
2018-01-12T11:37:29.445000+00:00;47.637;7.247;1.6;Mulhouse;quarry blast
2018-01-12T10:50:40.144000+00:00;-7.364;67.691;4.8;Male;None
2018-01-12T10:48:57.123000+00:00;48.407;6.921;1.8;Saint-Dié-des-Vosges;quarry blast
2018-01-12T10:43:45.033000+00:00;43.217;5.491;2.5;Marseille;quarry blast
2018-01-12T10:36:41.737000+00:00;44.999;3.157;1.8;Aurillac;earthquake
2018-01-12T10:35:48.678000+00:00;44.337;8.262;2.0;Savona;quarry blast
2018-01-12T10:28:23.168000+00:00;42.972;0.255;2.0;Tarbes;earthquake
2018-01-12T09:54:59.550000+00:00;44.354;7.896;1.7;Mondovì;quarry blast
2018-01-12T09:27:34.236000+00:00;44.448;6.75;1.8;Gap;earthquake
2018-01-12T08:28:40.977000+00:00;44.518;7.019;1.3;Busca;earthquake
2018-01-12T07:20:29.225000+00:00;43.089;-0.679;1.9;Pau;earthquake
2018-01-12T06:53:15.005000+00:00;45.408;6.375;1.4;Saint-Jean-de-Maurienne;earthquake
2018-01-12T05:57:52.101000+00:00;42.782;1.648;1.9;Andorra la Vella;earthquake
2018-01-12T05:52:12.124000+00:00;45.433;6.328;1.9;Saint-Jean-de-Maurienne;earthquake
2018-01-12T05:51:36.655000+00:00;45.43;6.329;1.9;Saint-Jean-de-Maurienne;earthquake
2018-01-12T05:50:44.686000+00:00;45.445;6.301;1.6;Saint-Jean-de-Maurienne;earthquake
2018-01-12T05:49:08.626000+00:00;45.439;6.316;1.7;Saint-Jean-de-Maurienne;earthquake
2018-01-12T05:48:38.402000+00:00;45.431;6.355;2.2;Saint-Jean-de-Maurienne;earthquake
2018-01-12T04:44:55.236000+00:00;45.427;6.317;1.5;Saint-Jean-de-Maurienne;earthquake
2018-01-12T03:40:53.710000+00:00;38.645;70.333;5.2;Kŭlob;None
2018-01-12T03:04:20.103000+00:00;45.433;6.324;1.6;Saint-Jean-de-Maurienne;earthquake
2018-01-12T02:31:46.655000+00:00;45.44;6.282;1.5;Saint-Jean-de-Maurienne;earthquake
2018-01-12T02:28:26.698000+00:00;45.418;6.328;1.7;Saint-Jean-de-Maurienne;earthquake
2018-01-12T02:20:36.741000+00:00;43.029;17.955;4.5;Mostar;earthquake
2018-01-12T02:12:12.004000+00:00;44.512;6.904;0.7;Luserna San Giovanni;earthquake
2018-01-12T01:45:26.910000+00:00;45.447;6.302;1.5;Saint-Jean-de-Maurienne;earthquake
2018-01-12T01:21:33.825000+00:00;45.425;6.325;2.0;Saint-Jean-de-Maurienne;earthquake
2018-01-12T00:50:43.815000+00:00;45.419;6.32;1.9;Saint-Jean-de-Maurienne;earthquake
2018-01-12T00:46:59.048000+00:00;45.463;6.25;1.6;Saint-Jean-de-Maurienne;earthquake
2018-01-12T00:31:54.552000+00:00;45.424;6.32;2.0;Saint-Jean-de-Maurienne;earthquake
2018-01-12T00:29:01.089000+00:00;45.431;6.329;2.2;Saint-Jean-de-Maurienne;earthquake
2018-01-12T00:17:40.332000+00:00;45.399;6.401;1.1;Saint-Jean-de-Maurienne;earthquake
2018-01-12T00:16:18.120000+00:00;45.441;6.326;1.5;Saint-Jean-de-Maurienne;earthquake
2018-01-12T00:10:27.701000+00:00;44.481;6.69;1.9;Gap;earthquake
2018-01-11T23:16:57.975000+00:00;45.418;6.331;2.0;Saint-Jean-de-Maurienne;earthquake
2018-01-11T22:57:08.931000+00:00;45.425;6.338;1.0;Saint-Jean-de-Maurienne;earthquake
2018-01-11T22:46:15.090000+00:00;45.452;6.274;1.1;Saint-Jean-de-Maurienne;earthquake
2018-01-11T19:41:23.095000+00:00;44.312;7.464;1.4;Cuneo;earthquake
2018-01-11T19:29:52.305000+00:00;46.928;7.409;1.4;Bern;earthquake
2018-01-11T19:01:09.331000+00:00;45.427;6.318;1.5;Saint-Jean-de-Maurienne;earthquake
2018-01-11T18:44:02.747000+00:00;18.786;95.987;5.5;Nay Pyi Taw;None
2018-01-11T18:42:58.145000+00:00;17.82;96.277;5.2;Rangoon;None
2018-01-11T18:26:25.484000+00:00;18.526;96.131;6.0;Nay Pyi Taw;None
2018-01-11T18:07:57.051000+00:00;48.006;6.546;1.5;Épinal;earthquake
2018-01-11T17:45:03.084000+00:00;44.408;7.269;0.6;Cuneo;earthquake
2018-01-11T17:08:03.661000+00:00;45.046;6.593;0.9;Briançon;earthquake
2018-01-11T16:05:33.084000+00:00;48.526;10.12;2.7;Giengen an der Brenz;quarry blast
2018-01-11T15:22:40.849000+00:00;44.654;6.979;1.5;Luserna San Giovanni;earthquake
2018-01-11T13:24:32.962000+00:00;44.655;6.98;1.5;Luserna San Giovanni;earthquake
2018-01-11T13:24:10.284000+00:00;44.652;6.973;1.3;Briançon;earthquake
2018-01-11T13:23:28.312000+00:00;44.656;6.975;1.7;Briançon;earthquake
2018-01-11T13:21:30.570000+00:00;46.215;7.554;1.4;Sion;earthquake
2018-01-11T13:16:01.036000+00:00;28.534;43.595;4.9;Buraydah;None
2018-01-11T12:50:07.696000+00:00;44.659;6.984;1.8;Luserna San Giovanni;earthquake
2018-01-11T11:58:21.095000+00:00;43.962;6.736;1.5;Grasse;quarry blast
2018-01-11T11:47:47.562000+00:00;43.47;6.632;2.1;Fréjus;quarry blast
2018-01-11T10:44:10.853000+00:00;47.523;8.221;1.9;Wettingen;quarry blast
2018-01-11T10:20:15.806000+00:00;46.125;3.494;2.3;Vichy;quarry blast
2018-01-11T09:46:11.088000+00:00;59.331;-30.817;4.9;Reykjavík;None
2018-01-11T09:22:57.112000+00:00;44.253;7.437;1.5;Cuneo;quarry blast
2018-01-11T09:19:55.678000+00:00;44.989;3.029;2.2;Aurillac;quarry blast
2018-01-11T09:04:17.562000+00:00;47.934;7.334;1.7;Wittenheim;earthquake
2018-01-11T09:01:56.120000+00:00;47.608;7.567;1.6;Basel;earthquake
2018-01-11T08:39:53.619000+00:00;43.191;5.98;2.2;Toulon;quarry blast
2018-01-11T06:59:31.506000+00:00;33.746;45.882;5.4;Baghdad;None
2018-01-11T05:54:11.504000+00:00;44.43;7.277;1.9;Cuneo;earthquake
2018-01-11T05:20:04.193000+00:00;44.21;6.337;1.8;Gap;earthquake
2018-01-11T04:58:52.295000+00:00;45.424;6.339;2.0;Saint-Jean-de-Maurienne;earthquake
2018-01-11T03:48:05.004000+00:00;42.641;13.255;3.9;"L&#39;Aquila";earthquake
2018-01-11T03:18:31.958000+00:00;30.792;57.301;4.9;Kermān;None
2018-01-11T01:15:32.238000+00:00;45.432;6.352;2.3;Saint-Jean-de-Maurienne;earthquake
2018-01-11T01:13:49.245000+00:00;45.421;6.347;1.7;Saint-Jean-de-Maurienne;earthquake
2018-01-11T01:12:14.658000+00:00;45.425;6.329;2.0;Saint-Jean-de-Maurienne;earthquake
2018-01-11T00:43:40.956000+00:00;23.573;126.817;5.2;Keelung;None
2018-01-10T23:20:28.210000+00:00;42.745;1.712;1.8;Andorra la Vella;earthquake
2018-01-10T23:03:29.528000+00:00;44.638;10.052;3.2;Salsomaggiore Terme;earthquake
2018-01-10T22:09:34.184000+00:00;42.495;1.089;1.7;Andorra la Vella;earthquake
2018-01-10T21:49:17.410000+00:00;45.432;6.319;1.7;Saint-Jean-de-Maurienne;earthquake
2018-01-10T15:56:18.611000+00:00;32.951;45.986;4.8;Ad Dīwānīyah;None
2018-01-10T14:34:05.367000+00:00;48.403;8.686;2.0;Horb am Neckar;quarry blast
2018-01-10T12:25:18.747000+00:00;48.162;8.8;2.1;Balingen;quarry blast
2018-01-10T11:40:49.565000+00:00;2.042;126.671;5.1;Manado;None
2018-01-10T10:52:32.243000+00:00;42.355;7.217;2.6;Hyères;earthquake
2018-01-10T10:51:38.919000+00:00;43.249;5.386;2.4;Marseille;quarry blast
2018-01-10T10:49:56.376000+00:00;48.425;6.872;1.7;Saint-Dié-des-Vosges;quarry blast
2018-01-10T10:45:44.708000+00:00;41.348;1.918;2.5;Sant Boi de Llobregat;quarry blast
2018-01-10T10:19:27.691000+00:00;49.351;8.871;2.4;Neckargemünd;quarry blast
2018-01-10T05:47:54.005000+00:00;45.426;6.32;1.4;Saint-Jean-de-Maurienne;earthquake
2018-01-10T05:05:38.536000+00:00;45.428;6.329;1.2;Saint-Jean-de-Maurienne;earthquake
2018-01-10T04:52:30.013000+00:00;47.471;8.301;0.7;Wettingen;earthquake
2018-01-10T02:51:32.721000+00:00;17.502;-83.546;7.0;Tocoa;None
2018-01-10T02:41:15.177000+00:00;45.424;6.336;1.7;Saint-Jean-de-Maurienne;earthquake
2018-01-09T23:50:10.426000+00:00;45.428;6.331;1.2;Saint-Jean-de-Maurienne;earthquake
2018-01-09T23:10:44.855000+00:00;42.575;2.36;1.1;Ceret;earthquake
2018-01-09T23:07:02.771000+00:00;45.951;7.433;1.6;Aosta;earthquake
2018-01-09T22:57:59.192000+00:00;44.368;6.904;1.1;Borgo San Dalmazzo;earthquake
2018-01-09T22:30:19.769000+00:00;35.627;141.135;5.4;Narita;None
2018-01-09T22:21:09.537000+00:00;37.521;139.25;5.0;Nagaoka;None
2018-01-09T22:10:39.549000+00:00;44.447;7.215;0.7;Cuneo;earthquake
2018-01-09T22:08:39.591000+00:00;43.075;-0.528;1.1;Pau;earthquake
2018-01-09T21:00:06.127000+00:00;45.429;6.333;1.2;Saint-Jean-de-Maurienne;earthquake
2018-01-09T13:43:42.226000+00:00;47.705;6.8;2.3;Belfort;quarry blast
2018-01-09T12:09:28.002000+00:00;48.439;8.718;2.1;Horb am Neckar;quarry blast
2018-01-09T11:11:51.484000+00:00;43.39;6.902;2.4;Antibes;explosion
2018-01-09T07:18:21.455000+00:00;45.409;6.286;2.1;Saint-Jean-de-Maurienne;earthquake
2018-01-09T06:20:17.043000+00:00;45.431;6.349;1.2;Saint-Jean-de-Maurienne;earthquake
2018-01-09T05:48:12.460000+00:00;44.071;7.238;2.0;Borgo San Dalmazzo;earthquake
2018-01-09T00:05:56.139000+00:00;1.548;-90.912;4.7;Puntarenas;None
2018-01-08T17:38:33.374000+00:00;1.572;-90.965;4.7;Puntarenas;None
2018-01-08T16:20:08.911000+00:00;36.144;2.635;4.3;Médéa;earthquake
2018-01-08T14:18:04.332000+00:00;49.144;8.981;2.4;Eppingen;quarry blast
